General Imports|Monthly data for 2025,,,,,,,,,,,,,,,,
Data Row Count,10946,,,,,,,,,,,,,,,
Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,87089470,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of steering wheels/columns/boxes, of cast iron nesoi",2025,Value for: kilograms,2123868.00,2456638.00,650170.00,1626238.00,1308704.00,1862895.00,1189157.00,1089099.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089475,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705, parts of steering wheels/columns/boxes, nesoi",2025,Value for: number,192153259.00,185890110.00,206468795.00,190001442.00,191019708.00,171240797.00,187048958.00,196756163.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089505,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, inflators & modules for airbags",2025,Value for: number,71576005.00,83157386.00,96236500.00,94388919.00,94793288.00,89585399.00,95227422.00,105579868.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089510,"Pts. & access., nesoi, of tractors suitable for agricultural use, parts of safety airbags with inflater system",2025,Value for: number,6401.00,0.00,710298.00,17915.00,0.00,2100.00,9940.00,10170.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089515,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use), parts of safety airbags with inflater system",2025,Value for: number,266019.00,0.00,0.00,4110.00,3708.00,0.00,2491.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089520,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of safety airbags with inflater system",2025,Value for: number,100074407.00,95286720.00,93838901.00,95187173.00,99912331.00,88253621.00,91464591.00,90244425.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089903,"Pts. & access. of tractors suitable for agricultural use, vibration control goods containing rubber",2025,Value for: number,256592.00,241322.00,598416.00,547262.00,489013.00,1145245.00,1236429.00,1033669.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089906,"Pts. & access. of tractors suitable for agricultural use, double flanged wheel hub units w/ball bearings",2025,Value for: number,348149.00,142682.00,57245.00,43677.00,92384.00,116854.00,183591.00,249996.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089916,"Pts. & access. of tractors suitable for agricultural use, pts. for power trains nesoi",2025,Value for: number,5322867.00,5890166.00,10803061.00,12401779.00,19674872.00,5935561.00,5067832.00,4105017.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089923,"Pts. & access., nesoi, of tractors suitable for agricultural use",2025,Value for: number,64372752.00,32570006.00,38302722.00,42789414.00,34366162.00,37187168.00,36378462.00,32536361.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089927,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), vibration control goods containing rubber",2025,Value for: number,59885.00,95512.00,410618.00,92694.00,200841.00,122435.00,199239.00,69959.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089931,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), double flanged wheel hub units w/ball bearings",2025,Value for: number,57641.00,68375.00,56154.00,249031.00,16387.00,178741.00,220276.00,65441.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089941,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), pts. for power trains nesoi",2025,Value for: number,3279636.00,2578899.00,2664720.00,3082537.00,3558868.00,2580066.00,3146176.00,3731405.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089948,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use)",2025,Value for: number,37410355.00,14914489.00,25361494.00,23920835.00,23893086.00,21050961.00,23604744.00,21134873.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089953,"Parts & accessories of motor vehicles of 8701-8705, nesoi, of cast iron",2025,Value for: kilograms,15806153.00,16662912.00,16004266.00,18956701.00,18617027.00,15674049.00,18076326.00,18951605.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089955,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, vibration control goods containing rubber",2025,Value for: number,31835008.00,28465761.00,35786730.00,36571978.00,35178706.00,31501273.00,36300306.00,34806843.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089958,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, double flanged wheel hub units w/ball bearings",2025,Value for: number,29436921.00,28596924.00,30647244.00,30199604.00,22562446.00,22718288.00,22847405.00,24619302.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089968,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, pts. for power trains nesoi",2025,Value for: number,297602547.00,303254408.00,333781881.00,321277331.00,316842697.00,296791105.00,325915252.00,370379596.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089981,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705",2025,Value for: kilograms,464511.00,399241.00,425817.00,530106.00,111094.00,1128057.00,824927.00,608894.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87089981,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705",2025,Value for: number,861377143.00,868449544.00,966265195.00,936349794.00,924058674.00,876453107.00,944147460.00,955237367.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87091100,"Electrical, self-propelled, works trucks, not fitted w/lift. equip. and tractors of type used on railway station platforms",2025,Value for: number,6499270.00,6208372.00,9994801.00,3598615.00,6821876.00,13033525.00,9517476.00,5319455.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87091900,"Non-electrical, self-propelled, works trucks, not fitted w/lift. equip. and tractors of type used on railway station platforms",2025,Value for: number,16353849.00,16942804.00,18706261.00,12609508.00,21676483.00,19324927.00,17044320.00,25253801.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87099000,"Parts of self-propelled works trucks, not fitted w/lift. equip. and tractors of the type used on railway station platforms",2025,Value for: kilograms,14323910.00,13839742.00,17514225.00,17573178.00,17696835.00,16885787.00,13795979.00,15798181.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87100000,"Tanks & other armored fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles",2025,Value for: kilograms,38693288.00,30269929.00,36540820.00,33610718.00,39194573.00,45965588.00,41988208.00,44794144.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87100000,"Tanks & other armored fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles",2025,Value for: number,1275548.00,2127601.00,912643.00,594766.00,2284700.00,5136301.00,564356.00,4184191.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87111000,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity n/o 50 cc",2025,Value for: number,3095694.00,1814722.00,1878979.00,2494595.00,1439613.00,1569675.00,4319416.00,2818702.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87112000,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity o/50 but n/o 250 cc",2025,Value for: number,32599298.00,28620919.00,26180800.00,17950149.00,22983492.00,27974090.00,38023833.00,39866947.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87113000,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity o/250 but n/o 500 cc",2025,Value for: number,44213307.00,27960756.00,47628946.00,41188188.00,41652557.00,49370394.00,49830292.00,38325321.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87114030,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity o/500 cc but n/o 700 cc",2025,Value for: number,38876901.00,19675675.00,69283939.00,31633461.00,32321228.00,27833663.00,35771987.00,23714593.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87114060,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity o/700 cc but n/o 800 cc",2025,Value for: number,6447345.00,5271188.00,7780344.00,10616724.00,7560381.00,5964506.00,10158324.00,14182099.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87115000,"Motorcycles (incl. mopeds) and cycles, fitted w/recip. internal-combustion piston engine w/capacity o/800 cc",2025,Value for: number,103114006.00,97665323.00,139101810.00,97948885.00,83107731.00,61457278.00,59731914.00,48352143.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87116000,"Motorcycles (incl. mopeds) and cycles, w/electric motor for propulsion",2025,Value for: number,69242835.00,72244798.00,63800011.00,92616313.00,67803441.00,84711664.00,107742166.00,76230847.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87119001,"Motorcycles (incl. mopeds) and cycles, nesoi",2025,Value for: number,853796.00,133067.00,467839.00,736664.00,528994.00,174019.00,135582.00,280653.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120015,"Bicycles, not motorized, w/both wheels not over 63.5 cm in diameter",2025,Value for: number,20092835.00,28642819.00,28644832.00,26199660.00,19740830.00,17658394.00,29658805.00,27039843.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120025,"Bicycles, not motorized, w/both wheels o/63.5 cm in diam., weighing under 16.3 kg & not design. for tires w/x-sect. diam. o/4.13cm",2025,Value for: number,10389182.00,12908138.00,14249366.00,13149246.00,10671561.00,23325131.00,12656216.00,14181418.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120035,"Bicycles, not motorized, w/both wheels o/63.5 cm in diam., weighing 16.3 kg or more, and/or for use w/tires w/x-sect. diam. o/4.13 cm",2025,Value for: number,34873965.00,36137585.00,39356075.00,38560497.00,35967683.00,40459050.00,44526589.00,37962160.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120044,"Bicycles, n/motor., w/front wheel diam. o/55 cm but n/o 63.5 cm & rear wheel diam. o/63.5 cm in diam., & wt <16.3 kg w/o acces., value $200+",2025,Value for: number,113932.00,145250.00,202986.00,160654.00,155788.00,236959.00,148284.00,38363.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120048,"Bicycles, n/motor., w/front wheel w/diameter different than rear wheel diam., nesoi",2025,Value for: number,2169795.00,2182068.00,1405161.00,853767.00,1133334.00,619117.00,835657.00,1274876.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87120050,"Cycles (o/than bicycles) (including delivery tricycles), not motorized",2025,Value for: number,1861243.00,2541880.00,1647888.00,1865642.00,1436151.00,1066656.00,1533429.00,1456987.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87131000,"Invalid carriages, not mechanically propelled",2025,Value for: number,23859939.00,17188882.00,22401370.00,19867237.00,20805990.00,18373998.00,22059681.00,20984817.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87139000,"Invalid carriages, motorized or otherwise mechanically propelled",2025,Value for: number,14412941.00,15624288.00,9506475.00,11018608.00,11201367.00,11693329.00,14622984.00,12113831.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87141000,Pts. & access. for motorcycles (including mopeds),2025,Value for: kilograms,55280934.00,51054101.00,56936973.00,56030813.00,49717026.00,50156993.00,55471907.00,42500537.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87142000,Pts. & access. for invalid carriages,2025,Value for: kilograms,37385338.00,32662284.00,29880361.00,35424769.00,36932250.00,29180027.00,40855060.00,31946122.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149120,"Pts. & access. for bicycles & o/cycles, frames, valued over $600 each",2025,Value for: number,3675693.00,2893948.00,3607011.00,3911924.00,3365064.00,3216618.00,4906134.00,3154146.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149130,"Pts. & access. for bicycles & o/cycles, frames, valued at $600 or less each",2025,Value for: number,1597031.00,1648589.00,1623942.00,2053023.00,1294057.00,1576500.00,1908053.00,1300828.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149150,"Pts. & access. for bicycles, sets of steel tubing cut to exact length for the assembly (w/other pts) into the frame & fork of one bicycle",2025,Value for: kilograms,17009.00,16312.00,27040.00,18207.00,7632.00,31875.00,9780.00,19534.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149190,"Pts. & access. for bicycles & o/cycles, forks, nesoi and pts of frames, nesoi and pts. of forks",2025,Value for: kilograms,4986441.00,3930797.00,4925241.00,4650208.00,4687168.00,4654131.00,4904945.00,4123823.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149210,"Pts. & access. for bicycles & o/cycles, wheel rims",2025,Value for: kilograms,1871803.00,1312128.00,1432589.00,1469265.00,1452822.00,1332229.00,1966222.00,1294572.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149250,"Pts. & access. for bicycles & o/cycles, wheel spokes",2025,Value for: kilograms,306067.00,290540.00,295710.00,240366.00,345671.00,289254.00,257494.00,172468.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149305,"Pts. & access. for bicycles & o/cycles, aluminum alloy hubs, w/hollow axle and lever-operated quick release mechanism",2025,Value for: number,181028.00,320279.00,213425.00,357769.00,150276.00,191195.00,183466.00,204343.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149315,"Pts. & access. for bicycles & o/cycles, 3-speed hubs nesoi",2025,Value for: number,30865.00,2255.00,12166.00,15328.00,0.00,4812.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149324,"Pts. & access. for bicycles & o/cycles, 2-speed hubs, w/internal gear changing mechanisms, nesoi",2025,Value for: number,0.00,0.00,0.00,0.00,0.00,6250.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149328,"Pts. & access. for bicycles & o/cycles, variable speed hubs, w/internal gear changing mechanisms, nesoi",2025,Value for: number,91666.00,16265.00,113599.00,34075.00,65449.00,21896.00,16904.00,4158.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149335,"Pts. & access. for bicycles & o/cycles, non-variable speed hubs, nesoi",2025,Value for: number,1627809.00,540838.00,753538.00,1115392.00,647992.00,869845.00,1061749.00,765937.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149370,"Pts. & access. for bicycles & o/cycles, free-wheel sprocket-wheels",2025,Value for: kilograms,347617.00,324300.00,765656.00,772237.00,408267.00,943847.00,793857.00,532222.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149370,"Pts. & access. for bicycles & o/cycles, free-wheel sprocket-wheels",2025,Value for: number,1337564.00,1507140.00,1970401.00,2298068.00,2528162.00,2088071.00,2755965.00,1071429.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149430,"Pts. & access. for bicycles & o/cycles, brakes (o/than hub brakes) and parts thereof",2025,Value for: kilograms,565605.00,530458.00,516044.00,627687.00,678821.00,736038.00,786587.00,961096.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149430,"Pts. & access. for bicycles & o/cycles, brakes (o/than hub brakes) and parts thereof",2025,Value for: number,380186.00,331817.00,482334.00,429159.00,594088.00,644597.00,521354.00,456360.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149490,"Pts. & access. for bicycles & o/cycles, brakes and parts thereof, nesoi",2025,Value for: kilograms,2784055.00,3409589.00,3441565.00,3414257.00,3646862.00,3705875.00,3342910.00,2339021.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149500,"Pts. & access. for bicycles & o/cycles, saddles",2025,Value for: number,1788513.00,2414570.00,2552836.00,1995486.00,2072961.00,2256724.00,1664340.00,1197026.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149610,"Pts. & access. for bicycles & o/cycles, pedals and parts thereof",2025,Value for: kilograms,2150376.00,1302908.00,2261491.00,2798379.00,2336741.00,3185741.00,1967602.00,1764381.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149650,"Pts. & access. for bicycles & o/cycles, cotterless-type crank sets and parts thereof",2025,Value for: kilograms,2226376.00,2363138.00,2801300.00,3050823.00,4321989.00,3979063.00,4075086.00,2178827.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149690,"Pts. & access. for bicycles & o/cycles, crank-gear nesoi and parts thereof",2025,Value for: kilograms,227504.00,117952.00,156395.00,317087.00,389661.00,539305.00,386482.00,279497.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149910,"Pts. & access. for bicycles & o/cycles, click twist grips and click stick levers",2025,Value for: kilograms,1461412.00,914898.00,1375524.00,898236.00,1022990.00,1595750.00,1847981.00,1454336.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149950,"Pts. & access. for bicycles & o/cycles, derailleurs and parts thereof",2025,Value for: kilograms,3219438.00,3136442.00,3332455.00,3666542.00,4420260.00,4210402.00,4545735.00,2491040.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149960,"Pts. & accs. for bicycles & o/cycl., trigger & twist grip cntrls for 3-spd hubs, alum. handlebar stems >$2.15 ea, & stem rotor assys. & pts.",2025,Value for: kilograms,679854.00,621956.00,579336.00,456489.00,380809.00,713564.00,1005657.00,656027.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87149980,"Pts. & access. nesoi, for bicycles and other cycles of heading 8712",2025,Value for: kilograms,13889997.00,12393601.00,15070573.00,14073830.00,13877482.00,16305738.00,19927076.00,13905984.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87150000,Baby carriages (including strollers) and parts thereof,2025,Value for: kilograms,4226751.00,3766756.00,2995866.00,3532279.00,1426612.00,1232963.00,3696466.00,2559139.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87150000,Baby carriages (including strollers) and parts thereof,2025,Value for: number,31844448.00,28276890.00,20779534.00,25864019.00,14347359.00,16096544.00,20578908.00,20708638.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87161000,"Trailers & semi-trailers, not mech. propelled, for housing or camping",2025,Value for: number,8035639.00,7527167.00,7131396.00,4873413.00,6089387.00,6109294.00,6262423.00,4558840.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87162000,"Self-loading or self-unloading trailers and semi-trailers, not mech. propelled, for agricultural purposes",2025,Value for: number,8380936.00,6146795.00,8716536.00,4809316.00,7439969.00,7896550.00,8297069.00,7693676.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87163100,"Tanker trailers and tanker semi-trailers, not mech. propelled, for the transport of goods",2025,Value for: number,22225253.00,23703996.00,29525047.00,21298226.00,20986612.00,20895740.00,22564836.00,17824735.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87163900,"Trailers and semi-trailers, not mech. propelled, nesoi, for the transport of goods",2025,Value for: number,164192881.00,214696629.00,250102398.00,174207113.00,173737148.00,205595666.00,278166752.00,193322525.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87164000,"Trailers and semi-trailers, not mechanically propelled, nesoi",2025,Value for: number,25162716.00,11723215.00,21454308.00,14936831.00,11435945.00,18069939.00,23621704.00,19833408.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87168010,"Farm wagons and carts, not mechanically propelled",2025,Value for: number,4143767.00,2900170.00,4575046.00,3776196.00,2799161.00,2694010.00,4702517.00,2825332.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87168050,"Vehicles, not mechanically propelled, nesoi",2025,Value for: number,80945698.00,76716627.00,79713180.00,70500262.00,70282164.00,72150302.00,87060858.00,70048355.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87169010,Parts of farm wagons and carts,2025,Value for: kilograms,4518585.00,4186021.00,4443915.00,6651059.00,5604705.00,5144925.00,6962086.00,5684533.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87169030,"Parts of vehicles, not mechanically propelled, castors (o/than castors of heading 8302)",2025,Value for: kilograms,7916643.00,5662417.00,6371929.00,6362553.00,6727576.00,6618226.00,7530234.00,8003028.00,0.00,0.00,0.00,0.00
General CIF Imports Value,87169050,"Parts of trailers and semi-trailers and vehicles, not mechanically propelled, nesoi",2025,Value for: kilograms,93390508.00,89670206.00,107521981.00,105961493.00,99160324.00,97302613.00,112147990.00,100889132.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88010000,"Balloons, dirigibles and non-powered aircraft, gliders and hang gliders",2025,Value for: number,544121.00,793116.00,1355901.00,880833.00,2183974.00,1906485.00,1286860.00,731037.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88021101,"Helicopters (except unmanned aircraft of heading 8806), with an unladen weight not over 2,000 kg",2025,Value for: number,40231231.00,38763445.00,51198301.00,31677019.00,22492505.00,28418487.00,29656392.00,47214918.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88021201,"Helicopters (except unmanned aircraft of heading 8806), with an unladen weight over 2,000 kg",2025,Value for: number,35646599.00,31507073.00,53963099.00,14879867.00,25939491.00,39387299.00,72102047.00,12892174.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88022001,"Airplanes and other powered aircraft (except unmanned aircraft of heading 8806), nesoi, with an unladen weight not over 2,000 kg",2025,Value for: number,21042979.00,9549451.00,11870596.00,19535053.00,9127073.00,16857138.00,19951424.00,7756260.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88023001,"Airplanes and other powered aircraft (except unmanned aircraft of heading 8806), nesoi, with an unladen weight over 2,000 kg but not over 15,000 kg",2025,Value for: number,313924531.00,394576681.00,485007646.00,205635502.00,231422246.00,377184844.00,289465797.00,88791362.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88024001,"Airplanes and other powered aircraft (except unmanned aircraft of heading 8806), nesoi, with an unladen weight over 15,000 kg",2025,Value for: number,843532400.00,614920576.00,876463949.00,476571573.00,192227651.00,386205431.00,175354473.00,205679376.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88040000,Parachutes (including dirigible parachutes) and rotochutes; parts & access. thereof,2025,Value for: kilograms,5135135.00,5302331.00,5544251.00,6260527.00,4667892.00,4393081.00,5387821.00,4700363.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88051000,Aircraft launching gear and parts thereof; deck-arrestors or similar gear and parts thereof,2025,Value for: kilograms,484895.00,541735.00,2126195.00,434296.00,240499.00,326683.00,205981.00,169336.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88052100,Air combat ground flying simulators and parts thereof,2025,Value for: kilograms,174616.00,10766424.00,6801488.00,442810.00,8471880.00,10619287.00,7881999.00,9779424.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88052900,"Ground flying trainers and parts thereof, other than air combat simulators",2025,Value for: kilograms,86323114.00,41240213.00,103862199.00,4468968.00,5790481.00,4465129.00,9398938.00,14912923.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88062100,"Unmanned aircraft, not for the carriage of passengers, for remote-controlled flight only, max take-off weight not more 250g",2025,Value for: number,580012.00,1002003.00,1197051.00,1753643.00,1435639.00,8062481.00,2508349.00,46562.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88062200,"Unmanned aircraft, not for the carriage of passengers, for remote-controlled flight only, max take-off weight more 250g less than 7kg",2025,Value for: number,7645632.00,5661477.00,5174619.00,16615400.00,3128719.00,6622483.00,10461141.00,7526416.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88062300,"Unmanned aircraft, not for the carriage of passengers, for remote-controlled flight only, max take-off weight more 7kg less than 25kg",2025,Value for: number,2955020.00,2862098.00,1669843.00,946852.00,603645.00,710728.00,729722.00,233786.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88062400,"Unmanned aircraft, not for the carriage of passengers, for remote-controlled flight only, max take-off weight more 25kg less than 150 kg",2025,Value for: number,642530.00,118374.00,126216.00,515037.00,857337.00,375933.00,488463.00,1204364.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88062900,"Unmanned aircraft, not for the carriage of passengers, for remote-controlled flight only, max take-off weight more 150 kg",2025,Value for: number,76051.00,1464224.00,77104.00,162744.00,305945.00,107647.00,157982.00,329935.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88069100,"Unmanned aircraft, not for the carriage of passengers, not for remote-controlled flight only, nesoi, max take-off weight not more 250g",2025,Value for: number,30070.00,14870.00,0.00,25372.00,27072.00,207913.00,37426.00,7811.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88069200,"Unmanned aircraft, not for the carriage of passengers, not for remote-controlled flight only, nesoi, max take-off weight more 250g less than 7kg",2025,Value for: number,5129240.00,3372464.00,4485904.00,4282200.00,3640219.00,3427541.00,3773669.00,1859733.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88069300,"Unmanned aircraft, not for the carriage of passengers, not for remote-controlled flight only, nesoi, max take-off weight more 7kg less than 25kg",2025,Value for: number,211115.00,273867.00,44648.00,0.00,518781.00,421450.00,613927.00,1753883.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88069400,"Unmanned aircraft, not for the carriage of passengers, not for remote-controlled flight only, nesoi, max take-off weight more 25kg less than 150 kg",2025,Value for: number,595279.00,414653.00,415897.00,757691.00,2098525.00,2601321.00,1786343.00,2808922.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88069900,"Unmanned aircraft, not for the carriage of passengers, not for remote-controlled flight only, nesoi, max take-off weight more 150 kg",2025,Value for: number,145441.00,77321.00,502654.00,857821.00,174903.00,295843.00,99519.00,30640.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88071000,"Parts of aircraft of headings 8801, 8802, 8806, propellers and rotors and parts thereof",2025,Value for: kilograms,34757699.00,48475001.00,46190493.00,35854757.00,30812731.00,36791890.00,41043834.00,29961428.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88072000,"Parts of aircraft of headings 8801, 8802, 8806, undercarriages and parts thereof",2025,Value for: kilograms,118252996.00,132814178.00,155000170.00,117563247.00,127204682.00,139691865.00,137575772.00,134073074.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88073000,"Parts of aircraft of headings 8801, 8802, 8806, for airplanes, helicopters, unmanned aircraft, o/t propellers/rotors/undercarriages, nesoi",2025,Value for: kilograms,1166948882.00,1026960301.00,1185509354.00,1221832741.00,1377907119.00,1096223042.00,1321290401.00,1171367240.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88079030,"Parts of aircraft of headings 8801, 8802, 8806, parts of communications satellites",2025,Value for: kilograms,48066232.00,31456136.00,26807941.00,32906965.00,27839756.00,37944437.00,41458295.00,36863615.00,0.00,0.00,0.00,0.00
General CIF Imports Value,88079090,"Parts of aircraft of headings 8801, 8802, 8806, not for airplanes, helicopters, unmanned aircraft, nesoi",2025,Value for: kilograms,20741155.00,23371129.00,39005582.00,33770294.00,32063182.00,32903393.00,29408474.00,31886711.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89011000,"Vessels, designed for the transport of persons, cruise ships, excursion boats and similar vessels; ferry boats of all kinds",2025,Value for: number,0.00,0.00,0.00,18500.00,8341.00,297624.00,0.00,81712.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89019000,"Vessels, designed for the transport of goods or for the transport of both persons and goods, nesoi",2025,Value for: number,156353.00,540407.00,82346.00,9449.00,2306.00,5721.00,0.00,4249.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89020000,"Vessels, fishing; factory ships and other vessels for processing or preserving fishery products",2025,Value for: number,0.00,219099.00,0.00,71133.00,348712.00,0.00,133160.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89031100,"Vessels, inflatable, w/ motor, unladen weight not over 100kg",2025,Value for: number,2763006.00,2358800.00,2645199.00,4153002.00,2543960.00,2433757.00,2442971.00,2786278.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89031200,"Vessels, inflatable, w/o motor, unladen weight not over 100kg",2025,Value for: number,1091883.00,1430513.00,1307893.00,1042434.00,967840.00,405534.00,740246.00,549033.00,0.00,0.00,0.00,0.00
General CIF Imports Value,89031900,"Vessels, inflatable, unladen weight over 100kg",2025,Value for: number,1738097.00,813454.00,569635.00,532897.00,805313.00,916456.00,1813083.00,1064694.00,0.00,0.00,0.00,0.00
