Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,7586154.00,6974222.00,12579017.00,13157447.00,13991868.00,18124067.00,22910178.00,18444836.00,13800818.00,16354630.00,9921867.00,8379232.00
General CIF Imports Value,03022200,"Plaice, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,0.00,6433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,306153.00,597110.00,621076.00,634812.00,576880.00,480928.00,589958.00,605504.00,474153.00,540807.00,598319.00,918434.00
General CIF Imports Value,03022400,Turbots,2022,Value for: kilograms,96608.00,175417.00,174817.00,229108.00,148423.00,171686.00,149065.00,203718.00,162570.00,201980.00,165570.00,233134.00
General CIF Imports Value,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,766234.00,696740.00,858659.00,621190.00,809527.00,672118.00,475490.00,521224.00,429200.00,403938.00,471691.00,666933.00
General CIF Imports Value,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,302795.00,355350.00,311039.00,386651.00,449631.00,401381.00,382764.00,362051.00,408872.00,316693.00,313827.00,284606.00
General CIF Imports Value,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,13962411.00,13036004.00,16832170.00,16152875.00,16617993.00,17000062.00,15076544.00,14863954.00,13912423.00,14427353.00,12443140.00,14305431.00
General CIF Imports Value,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7589.00,14514.00,7193.00,5642.00
General CIF Imports Value,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,2946345.00,3648615.00,5000383.00,4280102.00,4793038.00,4895342.00,6374929.00,4889145.00,4629364.00,4267034.00,4612638.00,4071261.00
General CIF Imports Value,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,8133484.00,7429673.00,7909267.00,8021211.00,10247843.00,9056957.00,9112255.00,9603161.00,9092332.00,9931496.00,9833062.00,11699363.00
General CIF Imports Value,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,18627.00,152796.00,117712.00,110608.00,536452.00,1827376.00,1105469.00,1337623.00,93705.00,0.00,0.00
General CIF Imports Value,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,24781.00,3361.00,4115.00,25143.00,27499.00,15173.00,41022.00,12556.00,38486.00,38579.00,29221.00,9676.00
General CIF Imports Value,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,3423.00,10286.00,0.00,7222.00,3222.00,0.00,0.00,0.00,0.00,0.00,5038.00
General CIF Imports Value,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,Value for: kilograms,279763.00,398929.00,177253.00,291468.00,344899.00,194295.00,241567.00,141816.00,15662.00,252201.00,20614.00,22663.00
General CIF Imports Value,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,18143.00,10227.00,10318.00,0.00,0.00,23511.00,64975.00,54683.00,29031.00,27627.00,8383.00,30678.00
General CIF Imports Value,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2022,Value for: kilograms,93643.00,59010.00,126849.00,21739.00,98684.00,19555.00,35128.00,18806.00,15175.00,25562.00,220079.00,121480.00
General CIF Imports Value,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,Value for: kilograms,0.00,0.00,0.00,4494.00,62066.00,0.00,4702.00,0.00,12163.00,0.00,0.00,0.00
General CIF Imports Value,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2022,Value for: kilograms,854945.00,975296.00,719888.00,690666.00,728195.00,545094.00,505214.00,581090.00,803767.00,805488.00,610997.00,941041.00
General CIF Imports Value,03024611,"Cobia, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2022,Value for: kilograms,0.00,0.00,6958.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,25522.00,81283.00,165326.00,74729.00,22518.00,69100.00,0.00,109350.00,154710.00,51527.00,11369.00,6129.00
General CIF Imports Value,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2022,Value for: kilograms,2734997.00,3173851.00,4312123.00,4434184.00,5690646.00,5417470.00,7506396.00,8743498.00,7314365.00,6502628.00,3795526.00,3827018.00
General CIF Imports Value,03024900,"Herrings, anchovies, sardines, nesoi",2022,Value for: kilograms,22021.00,33764.00,15636.00,17391.00,75370.00,26477.00,23939.00,41442.00,45509.00,34503.00,29236.00,59900.00
General CIF Imports Value,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,373801.00,621917.00,591825.00,487753.00,541252.00,611328.00,582868.00,756017.00,535810.00,1225372.00,824945.00,460148.00
General CIF Imports Value,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,860461.00,290451.00,1315742.00,54367.00,925971.00,525146.00,455772.00,328506.00,295727.00,155011.00,328408.00,425729.00
General CIF Imports Value,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,633860.00,449527.00,567372.00,196245.00,518403.00,362313.00,263745.00,23177.00,103353.00,240338.00,235310.00,213150.00
General CIF Imports Value,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,0.00,45808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03025650,"Blue whitings, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,3822.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03025911,"Bregmacerotidae et al fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing < 6.8 kg",2022,Value for: kilograms,0.00,0.00,0.00,0.00,23550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2022,Value for: kilograms,100561.00,132865.00,99131.00,347942.00,134240.00,253220.00,73492.00,86185.00,125779.00,120657.00,112401.00,20369.00
General CIF Imports Value,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,Value for: kilograms,2402150.00,2411719.00,3142750.00,2844693.00,2476060.00,2518773.00,3178821.00,2851424.00,2792583.00,2741873.00,2473642.00,2787651.00
General CIF Imports Value,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,140759.00,167191.00,233743.00,189550.00,228540.00,164896.00,108102.00,150725.00,53983.00,104175.00,42893.00,34999.00
General CIF Imports Value,03027250,"Catfish excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,0.00,0.00,9149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,0.00,0.00,19375.00,4585.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,47484.00,71161.00,101434.00,41709.00,41301.00,73422.00,81892.00,89967.00,83888.00,37284.00,42491.00,33805.00
General CIF Imports Value,03027950,"Fish beginning 0302.7, nesoi, excl. fillets, livers & roes, fresh or chilled,not scaled,or scaled in containers>6.8 kg",2022,Value for: kilograms,0.00,0.00,2599.00,0.00,0.00,0.00,2352.00,0.00,2352.00,0.00,0.00,0.00
General CIF Imports Value,03028100,"Dogfish and other sharks, fresh or chilled, excluding fillets, livers, roes and fish meat of 0304",2022,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4682.00,0.00,0.00
General CIF Imports Value,03028200,"Rays & skates, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,2886.00,2005.00,2494.00,8999.00,2725.00,0.00,0.00,11011.00,3774.00,4193.00,14204.00,9890.00
General CIF Imports Value,03028300,"Toothfish excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,277059.00,286947.00,505989.00,402967.00,479678.00,685796.00,0.00,0.00,0.00,0.00,299472.00,244234.00
General CIF Imports Value,03028411,"Seabass, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2022,Value for: kilograms,43495.00,43812.00,53172.00,51210.00,60550.00,79226.00,79562.00,41260.00,46097.00,38540.00,28172.00,32269.00
General CIF Imports Value,03028450,"Seabass, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,9625065.00,12523114.00,13944000.00,14278813.00,13522576.00,13274774.00,12441754.00,13398045.00,12456159.00,13235853.00,12014678.00,13421413.00
General CIF Imports Value,03028511,"Seabream, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2022,Value for: kilograms,5210.00,0.00,0.00,0.00,2649.00,6259.00,2587.00,0.00,7844.00,15930.00,20591.00,29839.00
General CIF Imports Value,03028550,"Seabream, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,1434332.00,1718173.00,1994389.00,2031924.00,1852129.00,1876160.00,1851577.00,1917864.00,1861157.00,1866881.00,2088643.00,2131673.00
General CIF Imports Value,03028911,"Fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2022,Value for: kilograms,15313.00,9629.00,2182.00,5942.00,11041.00,0.00,2401.00,2664.00,0.00,7978.00,0.00,5750.00
General CIF Imports Value,03028950,"Fish, nesoi, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,Value for: kilograms,29132707.00,32330683.00,40938341.00,39735578.00,36016879.00,33123456.00,34996826.00,33486158.00,30160235.00,33620712.00,27839787.00,29419628.00
General CIF Imports Value,03029140,"Mullet and other fish liver and roes, fresh or chilled",2022,Value for: kilograms,231750.00,91545.00,405115.00,0.00,175483.00,207299.00,54799.00,194455.00,263228.00,604290.00,849175.00,19006.00
General CIF Imports Value,03029900,"Other fish, fresh or chilled, nesoi",2022,Value for: kilograms,327209.00,488499.00,575656.00,405275.00,492151.00,281341.00,292601.00,343244.00,301858.00,474872.00,580671.00,461961.00
General CIF Imports Value,03031100,"Sockeye salmon (red salmon) (Orncorhynchus nerka), frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,4047924.00,3627136.00,1002302.00,1262613.00,2910849.00,0.00,21852.00,362231.00,905624.00,465299.00,37434.00,96020.00
General CIF Imports Value,03031200,"Pacific salmon, other than sockeye, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,3827096.00,3230134.00,1933110.00,1263020.00,583407.00,319850.00,386921.00,924892.00,1607924.00,1299764.00,1903590.00,1712481.00
General CIF Imports Value,03031300,"Atlantic salmon and Danube salmon, frozen, excluding livers and roes",2022,Value for: kilograms,2452314.00,2270460.00,2410355.00,1375913.00,2154857.00,476949.00,36893.00,2347235.00,1783099.00,1387753.00,1713792.00,755173.00
General CIF Imports Value,03031400,"Trout, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,379542.00,229772.00,611869.00,544125.00,386847.00,164532.00,452000.00,368304.00,406219.00,978888.00,175070.00,374723.00
General CIF Imports Value,03031901,"Salmonidae, other than trout or Atlantic and Danube salmon, nesoi, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,124226.00,3834.00,0.00,5200.00,0.00,242615.00,0.00,114761.00,0.00,0.00,11968.00
General CIF Imports Value,03032300,"Tilapias, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,13160045.00,12469652.00,12281951.00,6089492.00,8101886.00,7727320.00,5967477.00,6418853.00,6692977.00,8118439.00,7558816.00,9511447.00
General CIF Imports Value,03032400,"Catfish, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,271182.00,837300.00,1196912.00,1306950.00,1317920.00,1796267.00,801921.00,865655.00,834157.00,389167.00,744236.00,1524854.00
General CIF Imports Value,03032501,"Carp, frozen excluding fillets, livers and roes",2022,Value for: kilograms,182454.00,265234.00,185016.00,188852.00,167149.00,220548.00,361443.00,542489.00,353332.00,246913.00,226593.00,409260.00
General CIF Imports Value,03032600,"Eels, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,367774.00,382991.00,528168.00,174503.00,657208.00,414631.00,353470.00,547679.00,87609.00,263088.00,198908.00,388997.00
General CIF Imports Value,03032901,"Other fish in 0303.2 grouping nesoi, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,196999.00,139089.00,27589.00,96832.00,121218.00,59594.00,60584.00,113100.00,32879.00,30277.00,122128.00,0.00
General CIF Imports Value,03033100,"Halibut and Greenland turbot, frozen, excluding fillets, other meat portions & livers and roes",2022,Value for: kilograms,3142258.00,289008.00,598373.00,988835.00,1178838.00,984984.00,1345966.00,1168309.00,1363034.00,857231.00,1183730.00,1465021.00
General CIF Imports Value,03033200,"Plaice, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,0.00,0.00,0.00,6024.00,23197.00,17896.00,0.00,0.00,0.00,15690.00,0.00,35285.00
General CIF Imports Value,03033300,"Sole, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,523039.00,7509.00,1220904.00,984731.00,2797932.00,258896.00,2178302.00,378256.00,905009.00,717710.00,1715566.00,210746.00
General CIF Imports Value,03033400,"Turbots, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,22249.00,0.00,19466.00,0.00,0.00,0.00,6989.00,0.00,0.00,0.00,14669.00,44468.00
General CIF Imports Value,03033901,"Flat fish, other than halibut, Greenland turbot, plaice and sole, frozen, excluding fillets, other meat portions, livers and roes",2022,Value for: kilograms,662681.00,549666.00,690111.00,1057676.00,865313.00,1480388.00,748065.00,465927.00,550859.00,1107750.00,1943886.00,1359217.00
