Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,73045980,"Alloy steel (o/than heat-resist or stainless), seamless, n/cold-drawn/cold-rolled, tubes, pipes and hollow prof., w/circ. cross sect., nesoi",2023,Value for: kilograms,63590579.00,41645249.00,39367854.00,58166967.00,47322993.00,31287724.00,35807595.00,33095647.00,14277600.00,24422404.00,9316857.00,23388830.00
General CIF Imports Value,73049010,"Iron (o/than cast) or nonalloy steel, seamless, tubes, pipes and hollow profiles, o/than circ. cross sect., w/wall thickness of 4 mm or more",2023,Value for: kilograms,1809442.00,3098134.00,1421375.00,6037489.00,2098050.00,171871.00,457195.00,10132144.00,4354898.00,4120782.00,425306.00,245498.00
General CIF Imports Value,73049030,"Alloy steel (o/than stainless), seamless, tubes, pipes and hollow profiles, o/than circ. cross sect., w/wall thickness of 4 mm or more",2023,Value for: kilograms,1380237.00,4417022.00,539085.00,84091.00,474436.00,1194277.00,824630.00,191450.00,1911334.00,7513803.00,4771510.00,5391212.00
General CIF Imports Value,73049050,"Iron (o/than cast) or nonalloy steel, seamless, tubes, pipes and hollow profiles, o/than circ. cross sect., w/wall thickness less than 4 mm",2023,Value for: kilograms,120663.00,391961.00,28070.00,250558.00,72104.00,200527.00,214119.00,452827.00,69387.00,201015.00,59432.00,143920.00
General CIF Imports Value,73049070,"Alloy steel (o/than stainless), seamless, tubes, pipes and hollow profiles, o/than circ. cross sect., w/wall thickness less than 4 mm",2023,Value for: kilograms,143891.00,331420.00,177960.00,327474.00,277970.00,304895.00,374613.00,391943.00,299292.00,368170.00,238705.00,341775.00
General CIF Imports Value,73051110,"Iron or nonalloy steel, seamed, w/circ. cross sect. & ext. diam o/406.4mm, line pipe, long. submerg. arc weld., used for oil/gas",2023,Value for: kilograms,8651802.00,9775852.00,13912052.00,10698962.00,10948132.00,17535332.00,7293579.00,12645739.00,14407888.00,9742454.00,14229157.00,5916516.00
General CIF Imports Value,73051150,"Alloy steel, seamed, circ. w/cross sect. & ext. diam o/406.4mm, line pipe, long. submerg. arc weld., used for oil/gas pipelines",2023,Value for: kilograms,1655590.00,36754923.00,2305987.00,3081183.00,593302.00,8788783.00,8257074.00,2470573.00,2392022.00,2402207.00,39020136.00,43521145.00
General CIF Imports Value,73051210,"Iron or nonalloy steel, seamed, w/circ. cross sect. & ext. diam o/406.4mm, line pipe, long. welded nesoi, used for oil/gas",2023,Value for: kilograms,4715758.00,17269438.00,24616230.00,8240756.00,17673521.00,21440215.00,9885303.00,13556506.00,16590287.00,10770001.00,5223929.00,18156989.00
General CIF Imports Value,73051250,"Alloy steel, seamed, w/circ. cross sect. & ext. diam o/406.4mm, line pipe, long. welded nesoi, used for oil/gas pipelines",2023,Value for: kilograms,729545.00,2966638.00,1561663.00,2009354.00,2043639.00,1171705.00,336268.00,109150.00,2545.00,0.00,0.00,0.00
General CIF Imports Value,73051910,"Iron or nonalloy steel, seamed, w/circ. cross sect.& ext. diam o/406.4mm, line pipe, not long. welded, used for oil/gas",2023,Value for: kilograms,1284454.00,41528.00,0.00,177452.00,0.00,0.00,1207581.00,567565.00,3267184.00,76840.00,1033304.00,794777.00
General CIF Imports Value,73051950,"Alloy steel, seamed, w/circ. cross sect. & ext. diam o/406.4mm, line pipe, not long. welded, used for oil/gas pipelines",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4219.00,0.00
General CIF Imports Value,73052020,"Iron or nonalloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, casing pipe, threaded/coupled, of kind for drilling for oil/gas",2023,Value for: kilograms,252000.00,782656.00,0.00,0.00,0.00,1094961.00,31485.00,0.00,0.00,0.00,1154206.00,12195679.00
General CIF Imports Value,73052040,"Iron or nonalloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, casing pipe, n/threaded/coupled, of kind for drill. for oil/gas",2023,Value for: kilograms,3678880.00,922275.00,985400.00,0.00,622602.00,1615686.00,2783743.00,0.00,0.00,0.00,840236.00,0.00
General CIF Imports Value,73052060,"Alloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, casing pipe, threaded/coupled, of kind for drilling for oil/gas",2023,Value for: kilograms,0.00,2286086.00,0.00,1418870.00,0.00,1336123.00,100001.00,1015741.00,21727.00,260220.00,0.00,0.00
General CIF Imports Value,73052080,"Alloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, casing pipe, n/threaded/coupled, of kind for drilling for oil/gas",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1435079.00,0.00,0.00
General CIF Imports Value,73053120,"Steel, long. welded, w/circ. cross sect & ext. diam o/406.4mm, tapered pipes and tubes principally used as pts of illuminating arts.",2023,Value for: kilograms,0.00,0.00,2287.00,0.00,0.00,0.00,3231.00,0.00,0.00,0.00,7036.00,0.00
General CIF Imports Value,73053140,"Iron or nonalloy steel, long. welded, w/circ. cross sect. & ext. diam. o/406.4mm, tubes and pipes, o/th used in oil/gas drill.etc",2023,Value for: kilograms,2082696.00,1519751.00,2875411.00,2892547.00,6451238.00,4261976.00,2627417.00,1533075.00,3639868.00,3610658.00,4089540.00,1352208.00
General CIF Imports Value,73053160,"Alloy steel, long. welded, w/circ. cross sect. & ext. diam. o/406.4mm, tubes and pipes, o/than used in oil/gas drill. or pipelines",2023,Value for: kilograms,5707477.00,1182844.00,2062519.00,4641072.00,869808.00,1767928.00,1887395.00,1475510.00,2247978.00,3060940.00,1815233.00,1749494.00
General CIF Imports Value,73053910,"Iron or nonalloy steel, weld. o/than long. weld., w/circ. x-sect. & ext. diam. o/406.4mm, tubes and pipes, o/th used in oil/gas drill.etc",2023,Value for: kilograms,816584.00,366540.00,568670.00,182218.00,182350.00,790304.00,128462.00,105261.00,214180.00,108870.00,249849.00,35968.00
General CIF Imports Value,73053950,"Alloy steel, weld. o/than long. weld., w/circ. x-sect. & ext. diam. o/406.4mm, tubes and pipes, o/than used in oil/gas drill. or pipelines",2023,Value for: kilograms,0.00,28250.00,0.00,0.00,473443.00,182898.00,40012.00,294521.00,78069.00,258095.00,461294.00,0.00
General CIF Imports Value,73059010,"Iron or nonalloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, not welded, tubes and pipes, o/th used in oil/gas drill.etc",2023,Value for: kilograms,72807.00,44638.00,64353.00,2160.00,40760.00,205851.00,120204.00,3046.00,10581.00,237580.00,305859.00,805781.00
General CIF Imports Value,73059050,"Alloy steel, seamed, w/circ. cross sect. & ext. diam. o/406.4mm, not welded, tubes and pipes, o/than used in oil/gas drill. or pipelines",2023,Value for: kilograms,59005.00,5106.00,35595.00,64346.00,89970.00,116681.00,0.00,36322.00,0.00,16914.00,0.00,127736.00
General CIF Imports Value,73061100,"Welded stainless steel,  w/ext. diam 406.4mm or less or o/than circ. x-sect, line pipe of a kind used for oil and gas pipelines",2023,Value for: kilograms,4261877.00,1049059.00,2832617.00,2150642.00,6805762.00,2160457.00,4941765.00,3471293.00,5766835.00,2739811.00,2058320.00,1573233.00
General CIF Imports Value,73061910,"Iron or nonalloy steel, seamed, w/ext. diam. 406.4mm or less or o/than circ. x-sect, line pipe of a kind used for oil and gas pipelines",2023,Value for: kilograms,54482827.00,83881537.00,54661472.00,34952098.00,47147559.00,63103889.00,30604918.00,60725986.00,41225441.00,36847596.00,21270227.00,41672024.00
General CIF Imports Value,73061951,"Alloy steel, seamed (o/than welded stainless steel), w/ext. diam 406.4mm or less or o/than circ. x-sect, line pipe of a kind used for oil an",2023,Value for: kilograms,1966935.00,2553401.00,642019.00,1958636.00,4632537.00,5188845.00,446604.00,2229377.00,648532.00,2837904.00,1773302.00,820358.00
General CIF Imports Value,73062130,"Welded stainless steel,  w/ext. diam 406.4mm or less or o/than circ. x-sect, threaded/coupled, casing of kind used in drilling for oil/gas",2023,Value for: kilograms,2120687.00,0.00,23261.00,0.00,0.00,0.00,8374.00,0.00,0.00,1083121.00,0.00,2319.00
General CIF Imports Value,73062140,"Welded stainless steel,  w/ext. diam 406.4mm or less or o/than circ. x-sect, n/threaded/coupled, casing of kind used in drilling for oil/gas",2023,Value for: kilograms,0.00,0.00,13485.00,54052.00,11021.00,32233.00,51702.00,0.00,11259.00,14011.00,0.00,0.00
General CIF Imports Value,73062180,"Welded stainless steel,  w/ext. diam 406.4mm or less or o/than circ. x-sect, tubing of a kind used for drilling for oil/gas",2023,Value for: kilograms,160622.00,38207.00,175445.00,31360.00,49430.00,19801.00,0.00,0.00,2510.00,0.00,7777.00,11496.00
General CIF Imports Value,73062910,"Iron or nonalloy steel, seamed, w/ext. diam 406.4mm or less or o/than circ. x-sect, threaded/coupled, casing of kind used in drill. oil/gas",2023,Value for: kilograms,45929055.00,38503515.00,55588766.00,49451484.00,46622978.00,43562028.00,22864460.00,12631175.00,19991282.00,19058268.00,17466081.00,14722864.00
General CIF Imports Value,73062920,"Iron or nonalloy steel, seamed, w/ext. diam 406.4mm or less or o/than circ. x-sect, n/threaded/coupled, casing kind used drill for oil/gas",2023,Value for: kilograms,144180433.00,97233302.00,143379465.00,106225013.00,53728260.00,60139464.00,51375820.00,51769144.00,37475494.00,30073821.00,21138488.00,28940009.00
General CIF Imports Value,73062931,"Alloy steel, seamed (o/than welded stainless steel), w/ext. diam 406.4mm or less or o/than circ. x-sect, threaded/coupled, casing of kind us",2023,Value for: kilograms,156996.00,59926.00,32835.00,5562416.00,10757440.00,4981452.00,2571457.00,70550.00,135445.00,0.00,676409.00,1351990.00
General CIF Imports Value,73062941,"Alloy steel, seamed (o/than welded stainless steel), w/ext. diam 406.4mm or less or o/than circ. x-sect, n/threaded/coupled, casing of kind",2023,Value for: kilograms,9776243.00,12245970.00,12354799.00,5785268.00,8083544.00,4684510.00,6730379.00,24082.00,3574818.00,2674793.00,0.00,2586.00
General CIF Imports Value,73062960,"Iron or nonalloy steel, seamed, w/ext. diam. 406.4mm or less or o/than circ. x-sect, tubing of a kind used for drilling for oil/gas",2023,Value for: kilograms,58557966.00,84986123.00,96597337.00,103898535.00,29504882.00,39964351.00,66639737.00,38239011.00,27554459.00,15461200.00,10525046.00,27612916.00
General CIF Imports Value,73062981,"Alloy steel, seamed (o/than welded stainless steel), w/ext. diam 406.4mm or less or o/than circ. x-sect, tubing of a kind used for drilling",2023,Value for: kilograms,600132.00,2914909.00,2628221.00,4022179.00,964262.00,872463.00,3633010.00,1451823.00,3749109.00,4938364.00,1171644.00,1659186.00
General CIF Imports Value,73063010,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",2023,Value for: kilograms,6719570.00,7610940.00,7783174.00,8397304.00,10643395.00,12534295.00,17116625.00,18325335.00,15823528.00,21797637.00,20304321.00,17050002.00
General CIF Imports Value,73063030,"Nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tapered pipes & tubes, w/wall thick. of 1.65 mm+, pts. of illum. arts.",2023,Value for: kilograms,1226815.00,1881169.00,1112758.00,1673279.00,1602244.00,1530258.00,1859520.00,1566207.00,1709743.00,1679386.00,1653086.00,1614342.00
General CIF Imports Value,73063050,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",2023,Value for: kilograms,82832312.00,85445184.00,88273021.00,78688782.00,84170650.00,86725743.00,70588927.00,89635035.00,78378912.00,81405389.00,69561540.00,76937339.00
General CIF Imports Value,73064010,"Stainless steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",2023,Value for: kilograms,11781467.00,12255634.00,12551419.00,13341996.00,14709501.00,12609414.00,13358068.00,12877992.00,10722032.00,14412631.00,11933389.00,12216906.00
General CIF Imports Value,73064050,"Stainless steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. of 1.65 mm or more",2023,Value for: kilograms,27146664.00,23333493.00,32736057.00,21331914.00,18513497.00,26469610.00,24527915.00,15355846.00,20724690.00,30187512.00,13038012.00,17764275.00
General CIF Imports Value,73065010,"Alloy steel (o/stainless), welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow prof., w/wall thick. less th/1.65 mm",2023,Value for: kilograms,377876.00,479940.00,690042.00,414540.00,622741.00,908177.00,796443.00,1003959.00,776717.00,792824.00,826338.00,929955.00
General CIF Imports Value,73065030,"Alloy steel (o/stainless), welded, w/circ. x-sect & ext. diam. 406.4mm or less, tapered pipes & tubes, w/wall thick. of 1.65 mm+, pts. illum",2023,Value for: kilograms,6131.00,0.00,0.00,3229.00,0.00,0.00,6609.00,0.00,3055.00,0.00,0.00,0.00
General CIF Imports Value,73065050,"Alloy steel (o/stainless), welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow prof., w/wall thick. of 1.65 mm+",2023,Value for: kilograms,12327055.00,7077199.00,9048905.00,10912973.00,11044900.00,9462414.00,7196202.00,7301945.00,5857563.00,4866622.00,5267842.00,3827409.00
General CIF Imports Value,73066110,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",2023,Value for: kilograms,36733214.00,36797486.00,45615996.00,40818632.00,51218095.00,50811826.00,36553257.00,45558041.00,38638709.00,40235817.00,37459402.00,45119460.00
General CIF Imports Value,73066130,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",2023,Value for: kilograms,5647714.00,5364192.00,5671368.00,6377220.00,8974377.00,8197552.00,5026995.00,5682703.00,4174986.00,6239585.00,6843780.00,5385952.00
General CIF Imports Value,73066150,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",2023,Value for: kilograms,26108674.00,23697069.00,31197933.00,25750287.00,28617694.00,26208694.00,27480525.00,30111366.00,24937181.00,24040656.00,23463813.00,20663553.00
General CIF Imports Value,73066170,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",2023,Value for: kilograms,5870802.00,4990136.00,4717812.00,7187990.00,6769081.00,5956050.00,5107477.00,6541207.00,3175100.00,5653221.00,4387025.00,3986128.00
General CIF Imports Value,73066910,"Iron or nonalloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",2023,Value for: kilograms,28945.00,89347.00,76596.00,30866.00,32250.00,37673.00,41433.00,58764.00,60790.00,50474.00,6841.00,62862.00
General CIF Imports Value,73066930,"Alloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",2023,Value for: kilograms,99262.00,195597.00,5888.00,0.00,57222.00,27978.00,32478.00,45068.00,46769.00,0.00,0.00,0.00
General CIF Imports Value,73066950,"Iron or nonalloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",2023,Value for: kilograms,1957852.00,1298882.00,638975.00,1085954.00,444674.00,568039.00,425848.00,1177157.00,166216.00,1277673.00,430703.00,257744.00
General CIF Imports Value,73066970,"Alloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",2023,Value for: kilograms,1597619.00,2286329.00,3267051.00,3458472.00,2502674.00,2783111.00,2288849.00,2695141.00,2398346.00,1891109.00,2856671.00,2401507.00
General CIF Imports Value,73069010,"Iron or nonalloy steel, seamed o/welded, w/non-circ. x-sect. or circ. x-sect. w/ext. diam. 406.4mm or less, tubes, pipes & hollow profiles",2023,Value for: kilograms,2314610.00,2013223.00,3358102.00,2403929.00,2803387.00,2518543.00,2460123.00,2262701.00,2235439.00,2186920.00,3452894.00,1776777.00
General CIF Imports Value,73069050,"Alloy steel, seamed o/than welded, w/non-circ. x-sect or circ. x-sect w/ext. diam. 406.4mm or less, tubes, pipes and hollow profiles",2023,Value for: kilograms,2510000.00,5238066.00,11920146.00,10796249.00,14563421.00,10912300.00,26971001.00,11813771.00,7624547.00,6242068.00,2877473.00,2210914.00
General CIF Imports Value,73071100,"Cast nonmalleable iron, fittings for tubes or pipes",2023,Value for: kilograms,2715588.00,2935971.00,2317754.00,1817807.00,2614149.00,3067620.00,2376323.00,2231694.00,2115630.00,3075283.00,2207695.00,2651422.00
General CIF Imports Value,73071930,"Cast ductile iron or steel, fittings for tubes or pipes",2023,Value for: kilograms,26125385.00,24740355.00,21562769.00,23137040.00,22879414.00,19822809.00,20249631.00,22112794.00,20483309.00,24652949.00,21358512.00,22834881.00
General CIF Imports Value,73071990,"Cast iron or steel, fittings for tubes or pipes, nesoi",2023,Value for: kilograms,17527911.00,13739207.00,14920033.00,14402995.00,12368508.00,11704928.00,13759688.00,13178791.00,13203340.00,15521903.00,13831170.00,12817960.00
General CIF Imports Value,73072110,"Stainless steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",2023,Value for: kilograms,2451415.00,1614615.00,1284846.00,1238727.00,912603.00,2209700.00,1311607.00,1388155.00,587051.00,814494.00,1178481.00,620293.00
General CIF Imports Value,73072150,"Stainless steel, not cast, flanges for tubes/pipes, not forged or forged and machined, tooled and otherwise processed after forging",2023,Value for: kilograms,23939482.00,19085759.00,21518795.00,19679119.00,21070290.00,18323658.00,16229908.00,14397634.00,14498482.00,14318668.00,12666141.00,13967971.00
General CIF Imports Value,73072210,"Stainless steel, not cast, threaded sleeves (couplings) for tubes/pipes",2023,Value for: kilograms,11536242.00,11538603.00,9809843.00,11053884.00,10677998.00,10935339.00,11065964.00,9538054.00,3905737.00,8600118.00,6361318.00,7827702.00
General CIF Imports Value,73072250,"Stainless steel, not cast, threaded elbow and bends for tubes/pipes",2023,Value for: kilograms,5686731.00,4299930.00,4449518.00,4354830.00,4704631.00,4750940.00,4138827.00,3375899.00,2863136.00,3365488.00,3099748.00,3175050.00
General CIF Imports Value,73072300,"Stainless steel, not cast, butt welding fittings for tubes/pipes",2023,Value for: kilograms,18656236.00,11234546.00,10926886.00,12933018.00,15242111.00,13511763.00,14480164.00,11304595.00,12451808.00,12909050.00,9604270.00,12784365.00
General CIF Imports Value,73072900,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",2023,Value for: kilograms,36204173.00,34048805.00,36560601.00,35506831.00,35279668.00,38769867.00,32146958.00,34816345.00,28492940.00,35070874.00,30660431.00,34847710.00
General CIF Imports Value,73079110,"Iron or nonalloy steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",2023,Value for: kilograms,4007514.00,3718345.00,3301065.00,3792042.00,4590039.00,3697300.00,2600764.00,3983990.00,2846054.00,3513980.00,2958982.00,3066358.00
General CIF Imports Value,73079130,"Alloy steel (o/than stainless), not cast, flanges for tubes/pipes, forged, not machined/tooled and not otherwise processed after forging",2023,Value for: kilograms,1605081.00,2592872.00,2557809.00,2583100.00,2586548.00,2060925.00,1883122.00,1438799.00,1144145.00,2864069.00,2165859.00,2377700.00
General CIF Imports Value,73079150,"Iron or steel (o/than stainless), not cast, flanges for tubes/pipes, not forged or forged and machined, tooled & processed after forging",2023,Value for: kilograms,23327590.00,25899988.00,24818002.00,24801247.00,26418296.00,26941335.00,26490924.00,23281923.00,20270700.00,26323611.00,24171363.00,27487311.00
General CIF Imports Value,73079230,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",2023,Value for: kilograms,37007150.00,34853574.00,35224868.00,31928723.00,29767778.00,27073718.00,30291232.00,24558138.00,29496721.00,31716829.00,34820740.00,36088567.00
General CIF Imports Value,73079290,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",2023,Value for: kilograms,8004821.00,6841973.00,7321939.00,7699278.00,7142765.00,6821255.00,6685186.00,7330452.00,7615742.00,8796290.00,7012251.00,6130320.00
General CIF Imports Value,73079330,"Iron or nonalloy steel, not cast, butt welding fittings for tubes/pipes, w/inside diam. less than 360mm",2023,Value for: kilograms,14564597.00,10210570.00,11861873.00,14667153.00,12973908.00,11693175.00,11918517.00,11067814.00,11286189.00,14932744.00,10507059.00,11657896.00
General CIF Imports Value,73079360,"Alloy steel (o/than stainless), not cast, butt welding fittings for tubes/pipes, w/inside diam. less than 360mm",2023,Value for: kilograms,1276499.00,1053771.00,1674245.00,1052313.00,708537.00,4704774.00,3611266.00,656481.00,1367258.00,1326162.00,1071486.00,2127408.00
General CIF Imports Value,73079390,"Iron or alloy steel (o/than stainless), not cast, butt welding fittings for tubes/pipes, w/inside diam. 360mm or more",2023,Value for: kilograms,9981301.00,9065417.00,10192497.00,13276102.00,14575525.00,10344659.00,11928842.00,8638406.00,10906416.00,14133539.00,11134310.00,13589018.00
General CIF Imports Value,73079910,"Iron or nonalloy steel, fittings for tubes/pipes, nesoi, forged, not machined, not tooled and not otherwise processed after forging",2023,Value for: kilograms,6957908.00,5055819.00,6774719.00,5570267.00,4983007.00,4316107.00,3947583.00,4374976.00,3566793.00,3218245.00,3065583.00,3081812.00
General CIF Imports Value,73079930,"Alloy steel (o/than stainless), fittings for tubes/pipes, nesoi, forged, not machined/tooled and not otherwise processed after forging",2023,Value for: kilograms,758995.00,1062415.00,936951.00,887766.00,1354492.00,1057246.00,837838.00,1042114.00,994318.00,753670.00,899994.00,584229.00
General CIF Imports Value,73079950,"Iron/steel (o/than stainless), n/cast, fittings for tubes/pipes, nesoi, not forged or forged and machined, tooled & processed after forging",2023,Value for: kilograms,41667681.00,34825699.00,40170075.00,36112462.00,36617066.00,33988660.00,38060088.00,39488580.00,35402544.00,34803777.00,30220242.00,30808848.00
General CIF Imports Value,73081000,"Iron or steel, bridges and bridge sections",2023,Value for: kilograms,4379182.00,4660672.00,6160790.00,3847766.00,7513915.00,7398451.00,6294643.00,7685508.00,8307510.00,7857136.00,5584278.00,4663556.00
General CIF Imports Value,73082000,"Iron or steel, towers and lattice masts",2023,Value for: kilograms,32975664.00,23753113.00,43513155.00,32524328.00,13192574.00,75729483.00,17115759.00,42754942.00,13812641.00,63360554.00,20746652.00,46712947.00
General CIF Imports Value,73083010,"Stainless steel, doors, windows and their frames, and thresholds for doors",2023,Value for: kilograms,7674701.00,6069048.00,7808555.00,7508514.00,8746205.00,8922445.00,10121000.00,7267292.00,7432637.00,8972581.00,9875725.00,9408317.00
General CIF Imports Value,73083050,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",2023,Value for: kilograms,52635330.00,46351574.00,49443426.00,49390267.00,56472319.00,51819749.00,53752730.00,61622786.00,50337420.00,54085602.00,51996173.00,45372430.00
General CIF Imports Value,73084000,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",2023,Value for: kilograms,42805466.00,41458902.00,40777473.00,43529855.00,49874947.00,59485560.00,49692372.00,50408845.00,53294305.00,47956672.00,36647979.00,39673973.00
General CIF Imports Value,73089030,"Iron or steel, not in part alloy steel, columns, pillars, posts, beams and girders",2023,Value for: kilograms,65976530.00,53785408.00,72429405.00,57201328.00,65795085.00,64398096.00,62244869.00,74091808.00,60554501.00,72269921.00,48365577.00,44160341.00
General CIF Imports Value,73089060,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",2023,Value for: kilograms,83226457.00,80477795.00,111138576.00,106394546.00,97355254.00,123236096.00,102219325.00,87147430.00,93028228.00,85610984.00,68553947.00,70136233.00
General CIF Imports Value,73089070,"Steel, grating for structures or parts of structures",2023,Value for: kilograms,6295512.00,6093750.00,8272098.00,6029320.00,5849553.00,6865653.00,6891901.00,8057677.00,5173174.00,5650749.00,5484556.00,4731537.00
General CIF Imports Value,73089095,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",2023,Value for: kilograms,351582308.00,307500674.00,361252140.00,353743438.00,419199333.00,452341798.00,393073655.00,454370461.00,456692773.00,495732931.00,425149323.00,399832587.00
General CIF Imports Value,73090000,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",2023,Value for: number,40112141.00,39634230.00,45573468.00,55105983.00,53420594.00,63989741.00,67869793.00,76119448.00,65864077.00,92557959.00,57989657.00,55459888.00
General CIF Imports Value,73101000,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",2023,Value for: kilograms,6338144.00,4785895.00,7165459.00,7068158.00,9084642.00,7485922.00,6388485.00,5851717.00,5721766.00,5983281.00,5851709.00,5755800.00
General CIF Imports Value,73101000,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",2023,Value for: number,4475794.00,3208183.00,4015634.00,4079646.00,6272211.00,3848956.00,3872541.00,4514603.00,3783957.00,2693671.00,3742309.00,3189059.00
General CIF Imports Value,73102100,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",2023,Value for: number,11196454.00,9970380.00,10207999.00,12058206.00,8968283.00,8556423.00,7916366.00,9359521.00,8560462.00,8870969.00,9229249.00,7224599.00
General CIF Imports Value,73102900,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",2023,Value for: number,18282429.00,11858048.00,14958621.00,15525300.00,17560182.00,15748668.00,19291520.00,18586354.00,14892571.00,13127360.00,14751157.00,13378382.00
General CIF Imports Value,73110000,"Iron/steel, containers for compressed or liquefied gas",2023,Value for: number,44118650.00,35396875.00,41442753.00,45325058.00,56136046.00,47034389.00,50362179.00,56932163.00,41119927.00,49127318.00,40615293.00,41578214.00
General CIF Imports Value,73121005,"Stainless steel, stranded wire, not elect. insulated, fitted with fittings or made up into articles",2023,Value for: kilograms,4346819.00,3300196.00,4501842.00,4555057.00,4753113.00,2513509.00,1904012.00,2479826.00,1321817.00,1652195.00,1291895.00,2359850.00
General CIF Imports Value,73121010,"Stainless steel, stranded wire, not elect. insulated, not fitted with fittings or made up into articles",2023,Value for: kilograms,1908783.00,1514216.00,1570177.00,1447020.00,2066064.00,3319617.00,3199956.00,4137022.00,2649737.00,3515221.00,3603366.00,2367263.00
General CIF Imports Value,73121020,"Iron or steel (o/than stainless), stranded wire, not elect. insul., fitted with fittings or made up into articles",2023,Value for: kilograms,4825270.00,3172047.00,3823531.00,3357145.00,3942745.00,3593325.00,3208642.00,2592415.00,2702207.00,2664000.00,2517680.00,2366742.00
General CIF Imports Value,73121030,"Iron or steel (o/than stainless), stranded wire, not elect. insul., not fitted with fittings or made up into articles",2023,Value for: kilograms,63729043.00,47854467.00,49479357.00,50300488.00,48876800.00,45824324.00,47080299.00,51046288.00,42195677.00,46253534.00,43621192.00,49242526.00
General CIF Imports Value,73121050,"Stainless steel, ropes, cables and cordage (o/than stranded wire), not elect. insul., fitted with fittings or made up into articles",2023,Value for: kilograms,1243372.00,1843011.00,2035010.00,1504596.00,1223423.00,2491290.00,1972408.00,2024131.00,1452324.00,1217893.00,966539.00,1449762.00
General CIF Imports Value,73121060,"Stainless steel, ropes, cables and cordage (o/than stranded wire), not elect. insul., not fitted with fittings or made up into articles",2023,Value for: kilograms,3623250.00,3567650.00,3833452.00,3358350.00,2609180.00,3068488.00,3381834.00,2571256.00,1738331.00,2821889.00,2070158.00,3123192.00
General CIF Imports Value,73121070,"Iron/steel (o/stainless), ropes, cables & cordage (o/than stranded wire), n/elect. insul., fitted with fittings or made up into articles",2023,Value for: kilograms,2687706.00,2295537.00,2455240.00,5709958.00,3584696.00,3352429.00,3154555.00,3672637.00,3676552.00,2510479.00,2697173.00,2262560.00
